Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
13:00 05-10-2017,4288.0,4340.0,4275.0,4327.63,102.131284,4278.632,-132.91116428571465,False,18.017236785233138,22.361015214280147,15.365697649111734,55.536569543357466,4229.603,4235.800363636364,4253.042243254978,4360.7474242634025,4242.115714285714,4123.484004308025
17:00 05-10-2017,4345.0,4355.0,4292.43,4292.43,63.234304,4272.799,-103.94316071428594,False,18.22831607915594,22.43543272333683,14.656404044704857,53.17199082060165,4227.845,4242.8240000000005,4260.203653572255,4365.761439842166,4244.534285714285,4123.3071315864045
21:00 05-10-2017,4318.99,4348.0,4292.0,4316.98,69.287895,4267.651,-69.1757571428573,True,18.416366934637015,21.479758841468687,14.064798716879382,54.59136975832777,4236.7429999999995,4250.726363636364,4270.526625650026,4377.008868145629,4250.389285714286,4123.769703282944
01:00 06-10-2017,4316.98,4410.0,4300.02,4392.36,118.210068,4268.268999999999,-24.301667857142945,True,19.297709607297104,24.363623508243435,12.902397499810855,58.64293981556275,4254.878,4258.823818181818,4292.678148259112,4399.930019808564,4256.272142857143,4112.614265905722
05:00 06-10-2017,4396.0,4417.0,4370.45,4405.0,85.300421,4268.268999999999,26.09305357142844,True,20.19015957836039,24.025052259612302,12.433990143717768,59.284172357271615,4278.067,4266.769272727272,4313.100303121091,4426.851090206644,4264.4857142857145,4102.120338364785
09:00 06-10-2017,4391.11,4416.78,4312.57,4382.07,132.612913,4273.8225,56.192757142856976,False,19.911360912373322,22.091512388761473,15.90330477882404,57.57939996171161,4295.414999999999,4272.388727272727,4325.640248008165,4441.7221230865725,4269.632857142858,4097.543591199143
13:00 06-10-2017,4382.07,4400.0,4315.95,4379.73,73.696413,4277.9095,84.12593928571411,False,19.652476436813902,20.64812652085739,14.864235793107891,57.402085762982544,4319.084000000001,4277.656545454546,4335.474748370317,4459.671449370946,4280.470714285714,4101.269979200482
17:00 06-10-2017,4331.02,4399.0,4330.06,4369.0,27.421466,4283.431,103.20746428571414,False,19.412083709508725,19.52147925201374,14.053181548412299,56.56135594521258,4340.574,4280.911090909091,4341.570248666622,4471.934108854467,4291.755714285714,4111.577319716961
21:00 06-10-2017,4369.0,4399.0,4362.02,4381.0,71.61948,4290.7305,118.84505714285709,False,19.188861891296774,18.924962486930873,13.623759254734614,57.2976286309965,4356.069,4284.329272727273,4348.7392943636,4479.335680168329,4306.605,4133.87431983167
01:00 07-10-2017,4381.0,4389.48,4330.09,4334.0,40.814739,4291.9305,129.96423214285704,False,18.314703893694006,17.974992779145758,15.638627693052817,53.55517137259341,4358.0199999999995,4286.765636363637,4346.0594226611265,4479.83245130846,4315.562857142857,4151.293262977254
