Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
05:00 18-06-2021,1.481,1.4927,1.45,1.4727,29659566.33,1.52176,-0.07727614285714295,False,20.14482074859921,13.210139087610163,27.546307877658393,44.00233268798922,1.4945599999999999,1.5172636363636365,1.4928843830549368,1.556230552082223,1.5034357142857142,1.4506408764892054
09:00 18-06-2021,1.4726,1.477,1.4005,1.4025,61691752.77,1.51205,-0.08572817857142861,False,22.116692492626154,11.471077766515105,32.438215392767376,37.31618085064542,1.4863,1.5141654545454546,1.4764508588631302,1.556842800453494,1.4920428571428572,1.4272429138322205
13:00 18-06-2021,1.4027,1.423,1.374,1.3832,54092393.43,1.5024000000000002,-0.09416453571428576,False,24.323143087641093,10.516123624370769,34.240005196965946,35.7443544318745,1.4716299999999998,1.5098563636363636,1.4594961572516518,1.565668081455481,1.4822214285714286,1.398774775687376
17:00 18-06-2021,1.3831,1.4208,1.3798,1.4163,32572147.38,1.495425,-0.09589389285714293,False,26.371990068726397,9.782299935181598,31.850709689516325,40.28519732145218,1.4601799999999998,1.5068527272727275,1.4516423104786242,1.5648768523876715,1.4759428571428572,1.387008861898043
21:00 18-06-2021,1.4164,1.4411,1.3937,1.4019,29369389.83,1.48762,-0.09790289285714295,False,27.37788268430122,12.423710150242112,29.304740773977528,39.02235380225544,1.44894,1.5027436363636362,1.4425982540279652,1.5614294922830407,1.4678214285714284,1.374213364859816
01:00 19-06-2021,1.4018,1.4375,1.3975,1.4294,28928473.66,1.48133,-0.09295614285714296,False,28.311925827334985,11.582322795417337,27.320097054390896,42.637130776141944,1.44123,1.499729090909091,1.4401985714774261,1.5588987719444942,1.4638428571428572,1.3687869423412202
05:00 19-06-2021,1.4294,1.4364,1.4129,1.4261,19860441.11,1.475375,-0.08797060714285725,False,29.179251603009195,11.106427290943516,26.19756648780046,42.320234918994096,1.43706,1.4970127272727274,1.4376351948451667,1.5457371353619216,1.4564285714285714,1.3671200074952212
09:00 19-06-2021,1.4261,1.44,1.4079,1.4246,22689046.25,1.468505,-0.07997889285714291,False,30.08932487443227,10.473395810229363,25.592189016644905,42.17027034123165,1.43126,1.494310909090909,1.4352651594187726,1.5291857193659857,1.448842857142857,1.3684999949197285
13:00 19-06-2021,1.4246,1.4275,1.3867,1.4155,27332106.78,1.463245,-0.07457121428571435,False,31.353580348844986,9.715424891982986,27.500512616014095,41.23711190105662,1.42532,1.4920581818181817,1.4316714940699047,1.5149240902645182,1.4417857142857144,1.3686473383069107
17:00 19-06-2021,1.4157,1.4158,1.3834,1.3839,17313411.37,1.45723,-0.07565396428571436,False,32.5896494561275,9.149164736086995,26.491294787727238,38.15122782218924,1.41561,1.4893454545454545,1.4229857678753763,1.5023342474926171,1.4330285714285715,1.363722895364526
21:00 19-06-2021,1.384,1.4,1.3673,1.394,25375576.74,1.45115,-0.07224646428571435,False,34.032536469703835,8.604101186069071,27.84628438782936,39.670145819556815,1.40774,1.4868218181818182,1.4177156282616714,1.4969083525061353,1.4277571428571427,1.3586059332081502
01:00 20-06-2021,1.394,1.4153,1.3904,1.4017,18561765.12,1.44698,-0.06999735714285721,False,34.54195668662663,11.065395106492652,26.54924220549323,40.836163984912965,1.4076600000000001,1.4844836363636364,1.4148036958504584,1.4850892759121113,1.4219785714285713,1.3588678669450314
05:00 20-06-2021,1.4013,1.4068,1.3268,1.3302,63770234.44,1.436995,-0.0751269642857143,False,36.0827608262046,9.529589152612514,33.898468175341584,34.3474422000138,1.40236,1.4812509090909092,1.3994212056958295,1.483490740670122,1.411642857142857,1.3397949736155919
09:00 20-06-2021,1.3301,1.3828,1.306,1.3712,61890086.3,1.429015,-0.06944392857142857,False,37.77098602737052,8.333766765920492,33.04326962670697,40.09316656530472,1.39785,1.4785945454545455,1.3942900773874969,1.4671166193484366,1.4038000000000002,1.3404833806515637
13:00 20-06-2021,1.3711,1.45,1.369,1.4435,53324203.89,1.425475,-0.05001085714285713,False,36.802992369393856,17.64361919945355,28.92118363593922,48.465094092345886,1.40201,1.4777236363636364,1.4032373360443156,1.4572620956051716,1.401714285714286,1.3461664758234002
17:00 20-06-2021,1.4436,1.46,1.4184,1.4263,46450887.05,1.421465,-0.0344451071428571,False,35.598974955091656,18.05636302847583,27.054516806494668,46.82636892828728,1.4017,1.4770872727272728,1.4074305476726217,1.4603925701563405,1.4034142857142857,1.346436001272231
21:00 20-06-2021,1.4262,1.4371,1.3642,1.3643,30334289.52,1.41629,-0.03325914285714282,False,35.43695830750159,16.09579442005242,32.18971190195611,41.50180891587341,1.3955199999999999,1.4757636363636364,1.3995886299139633,1.4617267461368493,1.4020642857142855,1.3424018252917218
